name,zip,county,district,latitude,longitude
Horvátlövő,9796,Vas,,47.179614036869594,16.462075114520594
Győrvár,9821,Vas,,46.986727258085736,16.84130312640154
Nagymizdó,9913,Vas,,46.99007819,16.654146166676945
Bozzai,9752,Vas,,47.20799082219176,16.765056439236098
Megyehíd,9754,Vas,,47.211951808655236,16.843564053512683
Molnaszecsőd,9912,Vas,,47.044191241024656,16.675060191805724
Szaknyér,9934,Vas,,46.86456067197609,16.527122013365112
Harasztifalu,9784,Vas,,47.04932756891578,16.552414965528495
Budapest,1052,Budapest,V. kerület,47.494417144597975,19.052778160956787
Budapest,1054,Budapest,V. kerület,47.50433824312511,19.049585480793887
Budapest,1053,Budapest,V. kerület,47.49112676282899,19.05840322917183
Budapest,1051,Budapest,V. kerület,47.49920098630633,19.049683197636256
Budapest,1007,Budapest,Margitsziget,47.52819660608569,19.04885827227806
Budapest,1071,Budapest,VII. kerület,47.50665598763823,19.07947952987971
Budapest,1073,Budapest,VII. kerület,47.50190611973109,19.06663016399526
Budapest,1091,Budapest,IX. kerület,47.46707653023377,19.118672075086284
Budapest,1095,Budapest,IX. kerület,47.46866056064741,19.071910032598606
Budapest,1096,Budapest,IX. kerület,47.478440128398475,19.078854742483788
Budapest,1101,Budapest,X. kerület,47.48767261948254,19.11365310703434
Budapest,1093,Budapest,IX. kerület,47.48438520084848,19.061562402293593
Budapest,1102,Budapest,X. kerület,47.48860763278955,19.130570281387346
Budapest,1094,Budapest,IX. kerület,47.48290346514307,19.07201151683052
Budapest,1141,Budapest,XIV. kerület,47.52170367104978,19.131330914142016
Budapest,1104,Budapest,X. kerület,47.47917691,19.155238847835925
Budapest,1105,Budapest,X. kerület,47.48457601,19.13800883752524
Budapest,1108,Budapest,X. kerület,47.472450526781856,19.172200198917338
Pilisszentkereszt,2099,Pest,Dobogókő,47.71675528883401,18.89490488653945
Göd,2132,Pest,Felsőgöd,47.70534140952488,19.14251147809189
Sülysáp,2241,Pest,Tápiósüly,47.44247826267636,19.545171944744272
Sülysáp,2242,Pest,Tápiósáp,47.46344107846479,19.499713652249927
Tahitótfalu,2021,Pest,Tótfalu,47.75295719721856,19.090441587717052
Tahitótfalu,2022,Pest,Tahi,47.74752657851467,19.06821536291243
Göd,2131,Pest,Alsógöd,47.68152608510644,19.140976671741324
Visegrád,2026,Pest,Gizellatelep,47.75821688691739,18.935472882563477
Dabas,2371,Pest,Sári,47.21062541431319,19.281729166419076
Ercsi,2453,Fejér,Sinatelep,47.17934430281709,18.864743899547854
Pásztó,3082,Nógrád,Mátrakeresztes,47.89973577501875,19.814191221659218
Pásztó,3065,Nógrád,Hasznos,47.93218586272338,19.73251903392019
Lőrinci,3024,Heves,Selyp,47.76297199642282,19.670523958863345
Kisbér,2879,Komárom-Esztergom,Hánta,47.458133859514945,18.006770826255828
Tata,2835,Komárom-Esztergom,Agostyán,47.66640661540479,18.384226818669287
Baracs,2427,Fejér,Apátszállás,46.914617858361275,18.855399165625975
Dunaújváros,2407,Fejér,Pálhalma,46.98378269343306,18.894680556472224
Lőrinci,3022,Heves,Mátravidéki erőmű,47.71882341158063,19.679182693496994
Tárkány,2943,Komárom-Esztergom,Ölbőpuszta,47.58274983432733,17.93163922602748
Dabas,2373,Pest,Gyón,47.17160302264302,19.332483365347404
Esztergom,2509,Komárom-Esztergom,Kertváros,47.73941963167953,18.730903096407864
Komárom,2921,Komárom-Esztergom,Szőny,47.72997661,18.172374497006878
Bátonyterenye,3078,Nógrád,Kisterenye,48.01189516144242,19.826190581052447
Gyöngyös,3221,Heves,Kékestető,47.87096929877562,20.01040975477905
Parád,3244,Heves,Parádfürdő,47.92591756939505,20.055376181591267
Gyöngyös,3233,Heves,Mátraháza,47.867507874097456,19.97715116376739
Visonta,3272,Heves,Mátrai Erőmű,47.79433523409297,20.054550147660308
Kazár,3147,Nógrád,Mizserfa,48.03574340866576,19.89897619390127
Nyíradony,4252,Hajdú-Bihar,Tamásipuszta,47.63594867195133,21.806605143091925
Hajdúböszörmény,4224,Hajdú-Bihar,Bodaszőlő,47.632251863883496,21.611760567728563
Nyíradony,4253,Hajdú-Bihar,Aradványpuszta,47.66074325943545,21.832882908655808
Nyíregyháza,4246,Szabolcs-Szatmár-Bereg,Butykatelep,47.87727357319596,21.71798144763725
Szolnok,5008,Jász-Nagykun-Szolnok,Szandaszőlős,47.122761042849625,20.209548222692657
Gávavencsellő,4472,Szabolcs-Szatmár-Bereg,Vencsellő,48.169210707711954,21.56128667887257
Nyíregyháza,4481,Szabolcs-Szatmár-Bereg,Sóstóhegy,48.00955261260447,21.744942835314664
Tiszatelek,4486,Szabolcs-Szatmár-Bereg,Kétérköz,48.174152204811016,21.787626637666058
Tiszavárkony,5095,Jász-Nagykun-Szolnok,Tiszavárkonyi Szőlők,47.05498897470613,20.117833930984393
Nyíregyháza,4433,Szabolcs-Szatmár-Bereg,Felsősima,47.90950641493405,21.61733233415762
Nyíregyháza,4405,Szabolcs-Szatmár-Bereg,Borbánya,47.92962656710925,21.73740307148639
Gávavencsellő,4471,Szabolcs-Szatmár-Bereg,Gáva,48.16306616382678,21.57902384080197
Nyíregyháza,4551,Szabolcs-Szatmár-Bereg,Oros,47.95211346720769,21.790143682085674
Nyíregyháza,4432,Szabolcs-Szatmár-Bereg,Nyírszőlős,48.02101349,21.698442052401415
Nyíregyháza,4431,Szabolcs-Szatmár-Bereg,Sóstófürdő,48.00877729393411,21.728733853423517
Létavértes,4283,Hajdú-Bihar,Vértes,47.38776844301367,21.859717089715872
Törökszentmiklós,5212,Jász-Nagykun-Szolnok,Surjány,47.207697098365465,20.474473349960398
Fegyvernek,5213,Jász-Nagykun-Szolnok,Szapárfalu,47.231385038011695,20.525592349319044
Békéscsaba,5671,Békés,Mezőmegyer,46.71526604,21.063722287577182
Orosháza,5903,Békés,Rákóczitelep,46.562393524462806,20.61042986365392
Kecskemét,6008,Bács-Kiskun,Méntelek,46.978926535179504,19.573814173919725
Medgyesbodzás,5664,Békés,Gábortelep,46.531092990308096,20.969984159069647
Gyomaendrőd,5502,Békés,Endrőd,46.928246221511735,20.769344870652994
Kunszentmárton,5449,Jász-Nagykun-Szolnok,Kungyalu,46.904786114042096,20.28591611705064
Orosháza,5904,Békés,Gyopárosfürdő,46.569349962209294,20.622361606770756
Gyula,5711,Békés,Gyulavári,46.64311602992297,21.335393236237334
Medgyesegyháza,5752,Békés,Bánkút,46.50334088131548,21.094846156989544
Békéscsaba,5623,Békés,Gerla,46.70196837,21.183555216550623
Orosháza,5905,Békés,Szentetornya,46.58565905338402,20.61087222971369
Gyomaendrőd,5500,Békés,Gyoma,46.930307634505134,20.81006706
Tiszaföldvár,5461,Jász-Nagykun-Szolnok,Homok,46.95407460251174,20.252065565472865
Baja,6503,Bács-Kiskun,Bajaszentistván,46.20316938955598,18.96227774376139
Hódmezővásárhely,6805,Csongrád-Csanád,Kútvölgy,46.455470874489045,20.449552678488484
Makó,6903,Csongrád-Csanád,Rákos,46.30364339520354,20.592593859568346
Csongrád,6648,Csongrád-Csanád,Bokros,46.753056890112845,20.035720226304505
Paks,7027,Tolna,Dunakömlőd,46.662578671685026,18.875994979941023
Sárbogárd,7003,Fejér,Sárszentmiklós,46.85851666176272,18.627407491715587
Hódmezővásárhely,6806,Csongrád-Csanád,Szikáncs,46.36261151711726,20.45129664072977
Sárbogárd,7018,Fejér,Pusztaegres,46.83891377193867,18.517813668517082
Sárbogárd,7019,Fejér,Sárhatvan,46.874121012077325,18.541340615653546
Hajdúnánás,4080,Hajdú-Bihar,,47.85,21.43333
Kisvárda,4600,Szabolcs-Szatmár-Bereg,,48.21667,22.08333
Budapest,1137,Budapest,XIII. Kerület,47.516085147460096,19.04926064659509
Jászberény,5100,Jász-Nagykun-Szolnok,,47.5,19.91667
Törökszentmiklós,5200,Jász-Nagykun-Szolnok,,47.18333,20.41667
Budapest,1139,Budapest,XIII. kerület,47.53558919137318,19.07588069448188
Budapest,1138,Budapest,XIII. kerület,47.53815793854452,19.06117799372287
Budapest,1157,Budapest,XV. kerület,47.537691389351345,19.147954351888142
Gyula,5700,Békés,,46.65,21.28333
Karcag,5300,Jász-Nagykun-Szolnok,,47.31667,20.93333
Békés,5630,Békés,,46.76667,21.13333
Szarvas,5540,Békés,,46.86667,20.55
Budapest,1158,Budapest,XV. kerület,47.535080606295125,19.13167511102664
Baja,6500,Bács-Kiskun,,46.18299,18.95307
Kiskunhalas,6400,Bács-Kiskun,,46.43402,19.48479
Kalocsa,6300,Bács-Kiskun,,46.52981,18.97283
Szentes,6600,Csongrád-Csanád,,46.65834,20.2608
Paks,7030,Tolna,,46.6221,18.85569
Csongrád,6640,Csongrád-Csanád,,46.71332,20.14241
Zomba,7173,Tolna,,46.41084,18.56577
Komló,7300,Baranya,,46.19278,18.26494
Vállus,8316,Zala,,46.84234277283933,17.30264624829802
Várpalota,8100,Veszprém,,47.19936,18.13954
Tapolca,8300,Veszprém,,46.88152,17.44117
Ajka,8400,Veszprém,,47.10196,17.55892
Keszthely,8360,Zala,,46.76812,17.24317
Bocska,8776,Zala,,46.55367998539322,16.911875506729476
Székesfehérvár,8000,Fejér,,47.18995,18.41034
Szombathely,9700,Vas,,47.23088,16.62155
Kecskemét,6000,Bács-Kiskun,,46.90618,19.69128
Tatabánya,2800,Komárom-Esztergom,,47.58494,18.39325
Kaposvár,7400,Somogy,,46.36667,17.8
Zalaegerszeg,8900,Zala,,46.84,16.84389
Békéscsaba,5600,Békés,,46.68333,21.1
Budapest,1118,Budapest,XI. kerület,47.47603,19.03605
Budapest,1112,Budapest,XI. kerület,47.47603,19.03605
Budapest,1119,Budapest,XI. kerület,47.47603,19.03605
Budapest,1111,Budapest,XI. kerület,47.47603,19.03605
Budapest,1116,Budapest,XI. kerület,47.47603,19.03605
Budapest,1114,Budapest,XI. kerület,47.47603,19.03605
Budapest,1113,Budapest,XI. kerület,47.47603,19.03605
Budapest,1117,Budapest,XI. kerület,47.47603,19.03605
Budapest,1115,Budapest,XI. kerület,47.47603,19.03605
Salgótarján,3100,Nógrád,,48.09872,19.80303
Szekszárd,7100,Tolna,,46.35014,18.70905
Budapest,1039,Budapest,III. kerület,47.54157,19.04501
Budapest,1037,Budapest,III. kerület,47.54157,19.04501
Aba,8127,Fejér,,47.02907,18.52172
Budapest,1043,Budapest,IV. kerület,47.56182,19.08909
Budapest,1047,Budapest,IV. kerület,47.56182,19.08909
Budapest,1184,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1182,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1186,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1188,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1183,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1181,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1187,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1185,Budapest,XVIII. kerület,47.44417,19.17595
Budapest,1021,Budapest,II. kerület,47.51984,19.02218
Budapest,1027,Budapest,II. kerület,47.51984,19.02218
Budapest,1028,Budapest,II. kerület,47.51984,19.02218
Budapest,1084,Budapest,VIII. kerület,47.48919,19.07012
Budapest,1081,Budapest,VIII. kerület,47.48919,19.07012
Budapest,1211,Budapest,XXI. kerület,47.42215,19.06641
Parádsasvár,3242,Heves,,47.9126,19.97709
Szolnok,5000,Jász-Nagykun-Szolnok,,47.18333,20.2
Budapest,1164,Budapest,XVI. kerület,47.51482,19.17028
Budapest,1163,Budapest,XVI. kerület,47.51482,19.17028
Budapest,1202,Budapest,XX. kerület,47.43674,19.10093
Sopron,9400,Győr-Moson-Sopron,,47.68501,16.59049
Sopron,9408,Győr-Moson-Sopron,Brennbergbánya,47.68501,16.59049
Sopron,9494,Győr-Moson-Sopron,Balf,47.68501,16.59049
Sopronkövesd,9483,Győr-Moson-Sopron,,47.68501,16.59049
Sopron,9407,Győr-Moson-Sopron,Sopronkőhida,47.68501,16.59049
Sopronhorpács,9463,Győr-Moson-Sopron,,47.68501,16.59049
Sopronnémeti,9325,Győr-Moson-Sopron,,47.68501,16.59049
Budapest,1195,Budapest,XIX. kerület,47.45293,19.14943
Budapest,1194,Budapest,XIX. kerület,47.45293,19.14943
Dunaújváros,2400,Fejér,,46.96479,18.93974
Nagykanizsa,8800,Zala,,46.45347,16.99104
Hódmezővásárhely,6800,Csongrád-Csanád,,46.41667,20.33333
Budapest,1062,Budapest,VI. kerület,47.50369,19.06583
Budapest,1064,Budapest,VI. kerület,47.50369,19.06583
Ózd,3600,Borsod-Abaúj-Zemplén,,48.21667,20.3
Vác,2600,Pest,,47.77591,19.13612
Pápa,8500,Veszprém,,47.33004,17.4674
Kazincbarcika,3700,Borsod-Abaúj-Zemplén,,48.25,20.63333
Hajdúböszörmény,4220,Hajdú-Bihar,,47.66667,21.51667
Kiskunfélegyháza,6100,Bács-Kiskun,,46.71213,19.84458
Orosháza,5900,Békés,,46.56667,20.66667
Mosonmagyaróvár,9200,Győr-Moson-Sopron,,47.86789,17.26994
Makó,6900,Csongrád-Csanád,,46.21667,20.48333
Szigetszentmiklós,2310,Pest,,47.34382,19.04335
Hajdúszoboszló,4200,Hajdú-Bihar,,47.45,21.4
Siófok,8600,Somogy,,46.90413,18.058
Dombóvár,7200,Tolna,,46.37657,18.13696
Oroszlány,2840,Komárom-Esztergom,,47.48671,18.31225
Mezőtúr,5400,Jász-Nagykun-Szolnok,,47,20.63333
Komárom,2900,Komárom-Esztergom,,47.74318,18.11913
Mátészalka,4700,Szabolcs-Szatmár-Bereg,,47.95528,22.32348
Mohács,7700,Baranya,,45.9902,18.68621
Mezőkövesd,3400,Borsod-Abaúj-Zemplén,,47.81667,20.58333
Balmazújváros,4060,Hajdú-Bihar,,47.61667,21.35
Baracska,2471,Fejér,,47.282531993848934,18.759858946466718
Pilisszentlászló,2009,Pest,,47.7234006,18.97350142622482
Budakalász,2011,Pest,,47.62324115,19.05001491854616
Pomáz,2013,Pest,,47.664398500000004,18.995118597184998
Budapest,1074,Budapest,VII. kerület,47.50082079132471,19.073744141581404
Budapest,1055,Budapest,V. kerület,47.50984241556892,19.047720895963096
Budapest,1056,Budapest,V. kerület,47.48963345867906,19.054163749947453
Budapest,1072,Budapest,VII. kerület,47.498173410437865,19.06575399106151
Budapest,1077,Budapest,VII. kerület,47.50455942337435,19.07307034110528
Budapest,1092,Budapest,IX. kerület,47.48662696854125,19.065416904038273
Budapest,1078,Budapest,VII. kerület,47.5051483,19.082326785275182
Budapest,1076,Budapest,VII. kerület,47.50247038792303,19.08356398638948
Budapest,1075,Budapest,VII. kerület,47.49765600492025,19.06065603303338
Budapest,1106,Budapest,X. kerület,47.49692844136686,19.163638240579054
Budapest,1107,Budapest,X. kerület,47.47546080826094,19.121096283363453
Budapest,1103,Budapest,X. kerület,47.47158542316026,19.144281323843906
Budapest,1098,Budapest,IX. kerület,47.46608769,19.10917599088955
Budapest,1097,Budapest,IX. kerület,47.466265939100765,19.091730674734556
Budapest,1146,Budapest,XIV. kerület,47.51484857085479,19.08638416868502
Budapest,1142,Budapest,XIV. kerület,47.53295557528736,19.09865531910905
Budapest,1145,Budapest,XIV. kerület,47.51787364786719,19.100268776767855
Budapest,1144,Budapest,XIV. kerület,47.50921284842696,19.14651600132876
Budapest,1143,Budapest,XIV. kerület,47.50614109017776,19.10330076539158
Gárdony,2483,Fejér,,47.19521865,18.64136218495331
Csobánka,2014,Pest,,47.64838495,18.942756120203875
Szigetmonostor,2015,Pest,,47.6432194,19.097637086716887
Leányfalu,2016,Pest,,47.71734495,19.06224069431762
Pócsmegyer,2017,Pest,,47.71479075,19.10933931628185
Dunabogdány,2023,Pest,,47.7668116,19.030662574222212
Kisoroszi,2024,Pest,,47.8059979,19.031406549923727
Visegrád,2025,Pest,,47.766062399999996,18.981308731144942
Dömös,2027,Pest,,47.7505575,18.900765979247137
Pilismarót,2028,Komárom-Esztergom,,47.767174350000005,18.84899312836022
Sóskút,2038,Pest,,47.40579805,18.827586102798506
Pusztazámor,2039,Pest,,47.39478405,18.784392767729145
Törökbálint,2045,Pest,,47.439339399999994,18.91139827667446
Diósd,2049,Pest,,47.4079445,18.94221256600155
Biatorbágy,2051,Pest,,47.4609279,18.82199839605346
Herceghalom,2053,Pest,,47.49895575,18.745390128353627
Bicske,2060,Fejér,,47.5054401,18.62395266142827
Csabdi,2064,Fejér,,47.54373015,18.59683243760841
Mány,2065,Fejér,,47.53607005,18.655999332071843
Szár,2066,Fejér,,47.4756788,18.515750816883042
Szárliget,2067,Fejér,,47.49799765,18.485636890410333
Páty,2071,Pest,,47.51824215,18.828460211809897
Zsámbék,2072,Pest,,47.54005875,18.73144840776173
Tök,2073,Pest,,47.565517400000004,18.745579383489464
Perbál,2074,Pest,,47.59290465,18.785934058185624
Pilisjászfalu,2080,Pest,,47.6562427,18.784023398512154
Piliscsaba,2081,Pest,,47.6262794,18.83499333113869
Solymár,2083,Pest,,47.589811,18.943426091526554
Pilisszentiván,2084,Pest,,47.60676625,18.88717199709879
Pilisvörösvár,2085,Pest,,47.631766799999994,18.897844936375854
Tinnye,2086,Pest,,47.623155249999996,18.778338481012852
Telki,2089,Pest,,47.5522074,18.830450422841928
Remeteszőlős,2090,Pest,,47.5607702,18.92719363068258
Etyek,2091,Fejér,,47.44846005,18.737067267908863
Budakeszi,2092,Pest,,47.507612800000004,18.90074839264932
Budajenő,2093,Pest,,47.569288549999996,18.814105271763857
Nagykovácsi,2094,Pest,,47.56667025,18.884393501943606
Pilisszántó,2095,Pest,,47.66902965,18.89133508355333
Üröm,2096,Pest,,47.5993579,19.01536171482799
Pilisborosjenő,2097,Pest,,47.6072264,18.982218374531584
Pilisszentkereszt,2098,Pest,,47.700857049999996,18.885447783619128
Szada,2111,Pest,,47.62550875,19.30219452727119
Erdőkertes,2113,Pest,,47.67149005,19.314181772429954
Valkó,2114,Pest,,47.5546112,19.499590686323106
Vácszentlászló,2115,Pest,,47.5763274,19.53896647826814
Zsámbok,2116,Pest,,47.54595315,19.607100194684577
Isaszeg,2117,Pest,,47.528732,19.389380264103423
Dány,2118,Pest,,47.516036650000004,19.51287517082468
Pécel,2119,Pest,,47.48803045,19.38581711523831
Sződliget,2133,Pest,,47.72707405,19.146057403207863
Sződ,2134,Pest,,47.70545935,19.18953440064189
Csörög,2135,Pest,,47.7343836,19.193550686382498
Csömör,2141,Pest,,47.55905705,19.204471968470852
Nagytarcsa,2142,Pest,,47.522925650000005,19.291745367456862
Kistarcsa,2143,Pest,,47.54247015,19.277765697912297
Kerepes,2144,Pest,,47.558921850000004,19.303079533485665
Mogyoród,2146,Pest,,47.6037418,19.24740913013881
Fót,2151,Pest,,47.60872845,19.188635603103076
Csomád,2161,Pest,,47.65884325,19.211420346835432
Őrbottyán,2162,Pest,,47.684758599999995,19.274482624508398
Vácrátót,2163,Pest,,47.70825595,19.23607175683701
Váchartyán,2164,Pest,,47.722266450000006,19.268354891025396
Kisnémedi,2165,Pest,,47.7349901,19.282971836320726
Püspökszilágy,2166,Pest,,47.7516646,19.317641898819403
Vácduka,2167,Pest,,47.75047445,19.22111420151525
Aszód,2170,Pest,,47.6800767,19.467919896031354
Kartal,2173,Pest,,47.682238,19.538370339219206
Verseg,2174,Pest,,47.71418345,19.54780360436424
Kálló,2175,Nógrád,,47.7322961,19.483290505445567
Erdőkürt,2176,Nógrád,,47.77476885,19.453968201450238
Erdőtarcsa,2177,Nógrád,,47.76582435,19.529081765769483
Iklad,2181,Pest,,47.6765397,19.429078939132744
Domony,2182,Pest,,47.64140895,19.40969806381896
Galgamácsa,2183,Pest,,47.722475,19.41967144785933
Vácegres,2184,Pest,,47.6700696,19.368312524948326
Váckisújfalu,2185,Pest,,47.705192600000004,19.344997427292526
Bag,2191,Pest,,47.62006795,19.462430029014243
Hévízgyörk,2192,Pest,,47.64168395,19.53408632968678
Galgahévíz,2193,Pest,,47.6292351,19.568132171925534
Tura,2194,Pest,,47.60634475,19.609278567136958
Csévharaszt,2212,Pest,,47.2861749,19.395576372274476
Monorierdő,2213,Pest,,47.31234525,19.50366590831463
Pánd,2214,Pest,,47.33403375,19.632086854258475
Káva,2215,Pest,,47.337669149999996,19.59095641142152
Bénye,2216,Pest,,47.34213325,19.542350843306387
Gomba,2217,Pest,,47.3789978,19.531413018623752
Üllő,2225,Pest,,47.3744688,19.34946911476768
Gyömrő,2230,Pest,,47.4134784,19.387660078208775
Ecser,2233,Pest,,47.43978695,19.308353486024473
